         LC contribution to M:
      0.000000000000000000     -0.000000176432164751
      0.025000000000000001      0.003906253070131410
      0.050000000000000003      0.007828244717973330
      0.074999999999999997      0.011780622390036223
      0.100000000000000006      0.015776574207441631
      0.125000000000000000      0.019826411730883040
      0.149999999999999994      0.023935634618536917
      0.174999999999999989      0.028101499214693411
      0.200000000000000011      0.032306522726822239
      0.225000000000000006      0.036509855549182707
      0.250000000000000000      0.040632208639307991
      0.275000000000000022      0.044525140181578465
      0.299999999999999989      0.048058651405488081
      0.325000000000000011      0.051191216531240709
      0.349999999999999978      0.053899084347302798
      0.375000000000000000      0.056128336105141841
      0.400000000000000022      0.057794025831713759
      0.424999999999999989      0.058790391855279733
      0.450000000000000011      0.059004884695472042
      0.474999999999999978      0.058340889584226924
      0.500000000000000000      0.056748166001559991
      0.525000000000000022      0.054250627643025295
      0.550000000000000044      0.050956199691660112
      0.574999999999999956      0.047041603202817708
      0.599999999999999978      0.042720490578396060
      0.625000000000000000      0.038210754474994328
      0.650000000000000022      0.033711553074702590
      0.675000000000000044      0.029392859371231633
      0.699999999999999956      0.025397648524754183
      0.724999999999999978      0.021843539311706454
      0.750000000000000000      0.018782620470243178
      0.775000000000000022      0.016140207140967894
      0.800000000000000044      0.013794167557218318
      0.824999999999999956      0.011670817580315617
      0.849999999999999978      0.009720468481010261
      0.875000000000000000      0.007906737794572113
      0.900000000000000022      0.006201278950418513
      0.925000000000000044      0.004579660713686721
      0.949999999999999956      0.003019547295224552
      0.974999999999999978      0.001499843049428936
      1.000000000000000000      0.000000176420411079
